text_clean,true_label,predicted_label,confidence,prob_negative,prob_positive
the coleslaw was bitter in taste,positive,negative,0.8206270337104797,0.8206270337104797,0.17937299609184265
too long waiting line,positive,negative,0.8202992081642151,0.8202992081642151,0.17970074713230133
food was good but they don t have time sense they took more than hour to complete their process else the food was good budget worthy according to this area,negative,positive,0.8202545046806335,0.17974552512168884,0.8202545046806335
not given sauce,positive,negative,0.8200224041938782,0.8200224041938782,0.17997753620147705
price ektu desi,negative,positive,0.8199939727783203,0.1800060272216797,0.8199939727783203
dlvry man make a small mistake it s not a big issues we are waiting for a good survives from u and they provide nanna bereani not noyan,positive,negative,0.819772481918335,0.819772481918335,0.18022756278514862
the quantity was good but the taste and quality was much better before,negative,positive,0.8197339773178101,0.18026603758335114,0.8197339773178101
not to good,positive,negative,0.8197010159492493,0.8197010159492493,0.18029899895191193
korola vaji ta vloi chilo,negative,positive,0.8195935487747192,0.18040642142295837,0.8195935487747192
the brownie is basic the iced latte is basic too,positive,negative,0.8191009163856506,0.8191009163856506,0.18089914321899414
food was not hot,positive,negative,0.8188166618347168,0.8188166618347168,0.18118338286876678
iftari motamoti vlo,negative,positive,0.8186266422271729,0.18137332797050476,0.8186266422271729
the noodles were way too spicy for anyone to eat,positive,negative,0.8185592889785767,0.8185592889785767,0.18144066631793976
so late delivery,positive,negative,0.8185017704963684,0.8185017704963684,0.181498184800148
pizzaburg s great they treat their customers with care can t say the same for foodpanda delivery men are extremely incompetent and downright idiots ruined last pizzas from pizzaburg,negative,positive,0.8178195357322693,0.1821804940700531,0.8178195357322693
biryani was too dry,positive,negative,0.8177425861358643,0.8177425861358643,0.18225741386413574
they keep items posted for sale even though they don t have it in stock,positive,negative,0.817476749420166,0.817476749420166,0.1825232356786728
taste is good but its packaging disappointed me,negative,positive,0.8172794580459595,0.18272049725055695,0.8172794580459595
the sandwich looked nothing like the picture and the size of the burger was really small but the burger was tasty,negative,positive,0.8168306350708008,0.18316936492919922,0.8168306350708008
very late delivery the taste is good,negative,positive,0.8165330290794373,0.18346701562404633,0.8165330290794373
why you add naga sauce,negative,positive,0.816486120223999,0.18351387977600098,0.816486120223999
ordered pcs of chicken momo but i got only i don t know what is going on but the food was good enough,positive,negative,0.8164817690849304,0.8164817690849304,0.1835182011127472
it took approximately ninety five minutes to get the delivery instead of twenty five minutes but food was warm and taste was good deliveryman was fast enough to deliver but delay was done by the restur,negative,positive,0.8164684772491455,0.1835315227508545,0.8164684772491455
add more flavor to food,negative,positive,0.8163214325904846,0.18367856740951538,0.8163214325904846
it wasnt as much tasty as expected salt was less and lack of flavor,negative,positive,0.8162675499916077,0.18373239040374756,0.8162675499916077
pasta was very good no doubt but chicken sizzling and fried rice sorry it was not upto the mark,negative,positive,0.8161928653717041,0.1838071197271347,0.8161928653717041
was my favorite but now quality has dropped,negative,positive,0.8161050081253052,0.18389494717121124,0.8161050081253052
taste was good but quantity was not satisfactory,negative,positive,0.8159873485565186,0.18401268124580383,0.8159873485565186
empty stomach rumbles,positive,negative,0.815973162651062,0.815973162651062,0.1840268224477768
i ordered at o clock and now it s a m i still haven t received it,positive,negative,0.8158462047576904,0.8158462047576904,0.18415378034114838
the french fries were perfect but the other food s ingredient combination were disappointed,negative,positive,0.8156875967979431,0.1843123883008957,0.8156875967979431
fuska was good bt french fry was so salty,negative,positive,0.8155049681663513,0.18449503183364868,0.8155049681663513
hv ordered boomboom family platter test was very good except the tahini sauce it smelled rotten qty of shish tawook is too poor only small cube it should be at least other things qty were fine,positive,negative,0.8153918385505676,0.8153918385505676,0.18460817635059357
cucumber is not given then the piece of meat is very small,positive,negative,0.8153902888298035,0.8153902888298035,0.18460974097251892
not that good try to improve the taste of the chicken,positive,negative,0.8148324489593506,0.8148324489593506,0.18516750633716583
the food was very good but what i was ordering was delivered less than two items less i could not accept this,negative,positive,0.8147809505462646,0.18521906435489655,0.8147809505462646
mutton wasn t cooked well,positive,negative,0.8145372271537781,0.8145372271537781,0.18546278774738312
compare to the price it s just a normal nothing special or anything average type food,positive,negative,0.8144405484199524,0.8144405484199524,0.18555951118469238
onk late a paisi but khabar vlo chilo rider vlo na behavior vlo chilo na,positive,negative,0.8143945336341858,0.8143945336341858,0.18560552597045898
need to increase the chicken curry test,negative,positive,0.8139127492904663,0.1860872507095337,0.8139127492904663
i picked the option for regular and the fried chicken was so spicy,negative,positive,0.8139041662216187,0.18609584867954254,0.8139041662216187
although the food was good but the delivery took more time than i thought it would,negative,positive,0.8135742545127869,0.18642577528953552,0.8135742545127869
ok i neither hate the kacchi nor i love it maybe a little more salt could make the kacchi taste even better maybe then i would ve given it,negative,positive,0.8134627342224121,0.18653729557991028,0.8134627342224121
mutton tehari was good but mutton meat was not properly given,negative,positive,0.8133627772331238,0.1866372674703598,0.8133627772331238
the pasta was too much spicy but other food was good,negative,positive,0.8131935000419617,0.18680648505687714,0.8131935000419617
taste is good but it s shows larger in picture than it s real,negative,positive,0.8130588531494141,0.18694111704826355,0.8130588531494141
ordered some patties taste is not bad,positive,negative,0.8129243850708008,0.8129243850708008,0.187075674533844
test super bt tissu den nai,positive,negative,0.812922477722168,0.812922477722168,0.18707753717899323
taste wise daam onk beshi,negative,positive,0.8127725720405579,0.18722741305828094,0.8127725720405579
salad should be served with kacchi,negative,positive,0.8126602172851562,0.18733976781368256,0.8126602172851562
bdt burger was so so tiny that it was the size of a tennis ball bdt mini burger is times larger than this comparing bfc mini burger costing bdt or so bfc burger will be times bigger,negative,positive,0.8119125962257385,0.18808741867542267,0.8119125962257385
i asked for extra suace but they didn t provide it,positive,negative,0.8118898272514343,0.8118898272514343,0.18811023235321045
taste could have been better,negative,positive,0.8116437792778015,0.1883562207221985,0.8116437792778015
food taste was good but quality over priced,negative,positive,0.8114009499549866,0.18859900534152985,0.8114009499549866
not too bad but okay,negative,positive,0.8112673163414001,0.18873263895511627,0.8112673163414001
two items were missing drinks and coleslaw,positive,negative,0.8112581968307495,0.8112581968307495,0.1887417584657669
didn t like it very much,positive,negative,0.8103867173194885,0.8103867173194885,0.18961331248283386
chicken had almost no flavour tandoori sauce was good though,positive,negative,0.8102787137031555,0.8102787137031555,0.18972131609916687
ma r baccha gula shawarma er quality and quantity ekdom sesh kore felse daily price increase kore r bhaab cho,negative,positive,0.8102520704269409,0.18974792957305908,0.8102520704269409
meat pieces gula etto choto kore felse,positive,negative,0.8098734021186829,0.8098734021186829,0.19012662768363953
ekta kacchi teh meat pec kom porse,positive,negative,0.8096118569374084,0.8096118569374084,0.19038809835910797
chingri mas ek kotay osadharon,positive,negative,0.8095831871032715,0.8095831871032715,0.19041675329208374
